game,uid,id,game_start,utt_time,context,utt,old_plan,new_plan,new_plan_correction,anno,int_type,anno_explain,anno_manual_plan_correction,anno_needs_dlg,anno_couldbesolved_by_reasoning,notes
458d075d168379d0_98ef,A1,23,20250613-121009,20250613-121238,"{'oids': ['apple_0', 'fridge_0'], 'summary': ['apple_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside SoapBottle, Tomato, Apple, Lettuce, Apple, Knife, Bowl, SoapBottle, Spoon, Apple, Potato, DishSponge; '], 'holding': None, 'visual': 'Bowl; Knife; Apple; DishSponge; Lettuce; SoapBottle; SoapBottle; Floor; Fridge; Potato; Spoon; Apple'}",take the knive and the bowl out of the fridge. you can use the countertop,"[{'command': 'Go_to(fridge_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Open(fridge_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(apple_0)', 'status': 'SubgoalStatus.FAILED'}]","['Pick_up(knife_0)', 'Place(knife_0, countertop_0)', 'Pick_up(bowl_0)', 'Place(bowl_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_FAILED,,,,,
458d075d168379d0_98ef,A1,25,20250613-121009,20250613-121534,"{'oids': ['apple_0', 'fridge_0', 'knife_0', 'countertop_0'], 'summary': ['apple_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside SoapBottle, Tomato, Apple, Lettuce, Apple, Bowl, SoapBottle, Spoon, Apple, Potato, DishSponge; ', 'knife_0 is PickedUp,   ; ', 'countertop_0  , has on top Knife, Mug, DishSponge, Pan, Toaster, Bread, SoapBottle, ButterKnife, Faucet, Faucet, Knife; '], 'holding': 'knife_0', 'visual': 'Knife; DishSponge; Cup; Cup; ButterKnife; PaperTowelRoll; Tomato; Spoon; ButterKnife; SoapBottle; Lettuce; ButterKnife; Floor; Fridge; Window; Spatula; Cup; DiningTable; Stool'}",use dining table instead,"[{'command': 'Pick_up(knife_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(knife_0, countertop_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Pick_up(bowl_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(bowl_0, countertop_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(knife_0, diningtable_0)', 'Pick_up(bowl_0)', 'Place(bowl_0, diningtable_0)']",,gpt,IN_CONTEXT_AFTER_FAILED,Switch to using dining table instead of the countertop for placing the objects. Do the not attempted steps from the old plan.,"['Place(knife_0, diningtable_0)', 'CONTINUE_NA']",,,
458d075d168379d0_98ef,A1,27,20250613-121009,20250613-121626,"{'oids': ['apple_0', 'fridge_0', 'knife_0', 'countertop_0', 'diningtable_0', 'bowl_0'], 'summary': ['apple_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside SoapBottle, Tomato, Apple, Lettuce, Apple, Bowl, SoapBottle, Spoon, Apple, Potato, DishSponge; ', 'knife_0  is on top of a diningtable_0 ; ', 'countertop_0  , has on top Knife, Mug, DishSponge, Pan, Toaster, Bread, SoapBottle, ButterKnife, Faucet, Faucet, Knife; ', 'diningtable_0  is on top of a Floor , has on top Tomato, Mug, Knife, SaltShaker, Knife, SoapBottle, ButterKnife, SoapBottle, ButterKnife, Spatula, Spoon, ButterKnife, Tomato, Tomato, ButterKnife, Lettuce, Egg; ', 'bowl_0 is FilledWithLiquid,   is on top of a Drawer ; '], 'holding': None, 'visual': 'Tomato; Pan; Pot; Potato; PaperTowelRoll; Mug; SaltShaker; SaltShaker; Drawer; Drawer; StoveBurner; CounterTop; Cabinet; Cabinet; StoveBurner; StoveBurner; Floor; CoffeeMachine; PaperTowelRoll; GarbageCan; Pot; StoveKnob; StoveKnob; StoveKnob; StoveKnob; Lettuce'}",go to the fridge,"[{'command': 'Place(knife_0, diningtable_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(bowl_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(bowl_0, diningtable_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]",['Go_to(fridge_0)'],,gpt,IN_CONTEXT_AFTER_FAILED,? Change of plan,UNCLEAR,,,
458d075d168379d0_98ef,A1,30,20250613-121009,20250613-121800,"{'oids': ['apple_0', 'fridge_0', 'knife_0', 'countertop_0', 'diningtable_0', 'bowl_0', 'bowl_1'], 'summary': ['apple_0  is on top of a fridge_0 ; ', 'fridge_0 is Open,   is on top of a Floor , has inside SoapBottle, Tomato, Apple, Lettuce, Apple, Bowl, SoapBottle, Spoon, Apple, Potato, DishSponge; ', 'knife_0  is on top of a diningtable_0 ; ', 'countertop_0  , has on top Knife, Mug, DishSponge, Pan, Toaster, Bread, SoapBottle, ButterKnife, Faucet, Faucet, Knife; ', 'diningtable_0  is on top of a Floor , has on top Tomato, Mug, Knife, SaltShaker, Knife, SoapBottle, ButterKnife, SoapBottle, ButterKnife, Spatula, Spoon, ButterKnife, Tomato, Tomato, ButterKnife, Lettuce, Egg; ', 'bowl_0 is FilledWithLiquid,   is on top of a Drawer ; ', 'bowl_1 is FilledWithLiquid,  is Dirty,   is on top of a fridge_0 ; '], 'holding': None, 'visual': 'Bowl; Apple; DishSponge; SoapBottle; SoapBottle; Fridge; Potato; Spoon; Apple'}",get the bowl from the fridge ,"[{'command': 'Find(bowl_1)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(bowl_1)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
458d075d168379d0_98ef,A1,35,20250613-122051,20250613-125031,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Egg; Spoon; Tomato; ButterKnife; Lettuce; ButterKnife; Cabinet; Cabinet; Floor; Window; Spatula; DiningTable'}",lets get a mug and put it in the coffee machine,"[{'command': 'Go_to(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Place(mug_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_on(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pick_up(mug_0)', 'Place(mug_0, coffeemachine_0)']",,gpt,IN_CONTEXT_BEFORE_INITIAL,,,,,
458d075d168379d0_98ef,A1,37,20250613-122051,20250613-125249,"{'oids': ['mug_0'], 'summary': ['mug_0 is Dirty,  is PickedUp,   ; '], 'holding': 'mug_0', 'visual': 'ButterKnife; SaltShaker; Egg; ButterKnife; SoapBottle; Tomato; Tomato; Mug; Tomato; ButterKnife; Knife; SoapBottle; Lettuce; ButterKnife; Floor; Window; DiningTable'}","it looks dirty, lets wash it first","[{'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(mug_0, coffeemachine_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(mug_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Toggle_off(faucet_0)', 'Pick_up(mug_0)', 'Place(mug_0, coffeemachine_0)']",,gpt,IN_CONTEXT_AFTER_SUCCESS,Wash the mug and  do all not attempted steps in the old plan,"['Place(mug_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Toggle_off(faucet_0)', 'Pick_up(mug_0)', 'CONTINUE_NA']",,,
458d075d168379d0_98ef,A1,39,20250613-122051,20250613-125410,"{'oids': ['mug_0', 'sinkbasin_0', 'faucet_0', 'coffeemachine_0'], 'summary': ['mug_0 is FilledWithLiquid,   is on top of a CounterTop and on top of a coffeemachine_0 ; ', 'sinkbasin_0  , has inside Cup; ', 'faucet_0  is on top of a CounterTop ; ', 'coffeemachine_0  is on top of a CounterTop , has on top Mug; '], 'holding': None, 'visual': 'Pan; Pot; Potato; Mug; SaltShaker; Mug; Drawer; Drawer; CounterTop; Cabinet; Cabinet; StoveBurner; StoveBurner; Floor; CoffeeMachine; StoveKnob'}","oh, the cup has to be empty","[{'command': 'Place(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(mug_0, coffeemachine_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(mug_0)', 'Pour(mug_0, sinkbasin_0)', 'Place(mug_0, coffeemachine_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
458d075d168379d0_98ef,A1,41,20250613-122051,20250613-125519,"{'oids': ['mug_0', 'sinkbasin_0', 'faucet_0', 'coffeemachine_0'], 'summary': ['mug_0  is on top of a CounterTop and on top of a coffeemachine_0 ; ', 'sinkbasin_0  , has inside Cup; ', 'faucet_0  is on top of a CounterTop ; ', 'coffeemachine_0  is on top of a CounterTop , has on top Mug; '], 'holding': None, 'visual': 'Pan; Pot; Potato; Mug; SaltShaker; Mug; Drawer; Drawer; CounterTop; Cabinet; Cabinet; StoveBurner; StoveBurner; Floor; CoffeeMachine; StoveKnob'}",and turn it on,"[{'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pour(mug_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(mug_0, coffeemachine_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Toggle_on(coffeemachine_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,44,20250613-132251,20250613-132257,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Mug; Floor; LightSwitch; Fridge; DiningTable'}",lets get a potato,[],['Pick_up(potato_0)'],,gpt,NO_CONTEXT,,,,,
cff3f445ee91e6a7_ecab,A1,46,20250613-132251,20250613-132338,"{'oids': ['potato_0'], 'summary': ['potato_0 is PickedUp,   ; '], 'holding': 'potato_0', 'visual': 'Potato; SoapBottle; Bread; Mug; Floor; Tomato; Egg; PepperShaker; Apple; Stool; DiningTable'}",put it in a cabinet,"[{'command': 'Pick_up(potato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(potato_0, cabinet_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,48,20250613-132251,20250613-132408,"{'oids': ['potato_0'], 'summary': ['potato_0 is PickedUp,   ; '], 'holding': 'potato_0', 'visual': 'Potato; SoapBottle; Bread; Mug; Floor; Tomato; Egg; PepperShaker; Apple; Stool; DiningTable'}","go to the cabinet, open it and place the potato inside","[{'command': 'Place(potato_0, cabinet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Go_to(cabinet_0)', 'Open(cabinet_0)', 'Place(potato_0, cabinet_0)']",,gpt,IN_CONTEXT_BEFORE_INITIAL,,,,,
cff3f445ee91e6a7_ecab,A1,50,20250613-132251,20250613-132631,"{'oids': ['potato_0', 'cabinet_0'], 'summary': ['potato_0  is on top of a Floor ; ', 'cabinet_0 is Open,   is on top of a Floor ; '], 'holding': None, 'visual': 'Fork; Plate; SoapBottle; Cabinet; CounterTop; Drawer; Drawer; Cabinet; Floor; Cabinet; Microwave; Fridge'}",get another potato and put it in,"[{'command': 'Go_to(cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Open(cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_0, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(potato_1)', 'Place(potato_1, cabinet_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,52,20250613-132251,20250613-132745,"{'oids': ['potato_0', 'cabinet_0', 'potato_1'], 'summary': ['potato_0  is on top of a Floor ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is inside a Cabinet ; '], 'holding': None, 'visual': 'Fork; Plate; SoapBottle; Cabinet; CounterTop; Drawer; Drawer; Cabinet; Drawer; Cabinet; Floor; Cabinet; Microwave; Fridge'}",pick up the potato from the floor,"[{'command': 'Pick_up(potato_1)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Place(potato_1, cabinet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]",['Pick_up(potato_0)'],,gpt,IN_CONTEXT_AFTER_FAILED,switch to using potato_0 instead of potato_1. Do the steps from the old plan starting with the  failed step.,"['Pick_up(potato_0)','Place(potato_0, cabinet_0)']",,,
cff3f445ee91e6a7_ecab,A1,54,20250613-132251,20250613-132841,"{'oids': ['potato_0', 'cabinet_0', 'potato_1'], 'summary': ['potato_0 is PickedUp,   ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is inside a Cabinet ; '], 'holding': 'potato_0', 'visual': 'Potato; ButterKnife; Drawer; Cabinet; Sink; CounterTop; CounterTop; Drawer; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; Floor; Toaster; Pot; SinkBasin; CoffeeMachine; ButterKnife; GarbageCan'}",R> Put it in the cabinet please,"[{'command': 'Pick_up(potato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(potato_0, cabinet_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,56,20250613-132251,20250613-133003,"{'oids': ['potato_0', 'cabinet_0', 'potato_1'], 'summary': ['potato_0  is on top of a Floor ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is inside a Cabinet ; '], 'holding': None, 'visual': 'Fork; Plate; SoapBottle; Cabinet; CounterTop; Drawer; Drawer; Cabinet; Floor; Cabinet; Microwave; Fridge'}",pick up potato from the floor,"[{'command': 'Place(potato_0, cabinet_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(potato_0)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,58,20250613-132251,20250613-133054,"{'oids': ['potato_0', 'cabinet_0', 'potato_1'], 'summary': ['potato_0  is on top of a Floor ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is inside a Cabinet ; '], 'holding': None, 'visual': 'Fork; Plate; SoapBottle; Cabinet; CounterTop; Drawer; Drawer; Cabinet; Floor; Cabinet; Microwave; Fridge'}",get the potato from the floor,"[{'command': 'Pick_up(potato_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]",['Pick_up(potato_0)'],,gpt,IN_CONTEXT_BEFORE_INITIAL,,,,,
cff3f445ee91e6a7_ecab,A1,60,20250613-132251,20250613-133436,"{'oids': ['potato_0', 'cabinet_0', 'potato_1'], 'summary': ['potato_0 is PickedUp,   ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is inside a Cabinet ; '], 'holding': 'potato_0', 'visual': 'Potato; ButterKnife; Drawer; Cabinet; Sink; CounterTop; CounterTop; Drawer; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; Floor; Toaster; Pot; SinkBasin; CoffeeMachine; ButterKnife; GarbageCan'}",go to the potato that is in a cabinet,"[{'command': 'Pick_up(potato_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(potato_0, countertop_0)', 'Go_to(cabinet_0)', 'Pick_up(potato_1)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,68,20250613-132251,20250613-133958,"{'oids': ['potato_0', 'cabinet_0', 'potato_1', 'cabinet_1', 'cabinet_2'], 'summary': ['potato_0 is PickedUp,   ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is inside a Cabinet ; ', 'cabinet_1 is Open,   is on top of a Floor , has inside Bowl; ', 'cabinet_2 is Open,   is on top of a Floor , has inside Lettuce; '], 'holding': 'potato_0', 'visual': 'Potato; Lettuce; Egg; Fork; Plate; SoapBottle; Cabinet; Cabinet; Sink; CounterTop; Drawer; Drawer; Cabinet; Drawer; Cabinet; Cabinet; Bowl; Window; Microwave; Lettuce; SinkBasin; SaltShaker; Spoon; Faucet'}",lets open another one,"[{'command': 'Open(cabinet_2)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Open(cabinet_3)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,76,20250613-132251,20250613-134341,"{'oids': ['potato_0', 'cabinet_0', 'potato_1', 'cabinet_1', 'cabinet_2', 'cabinet_3', 'cabinet_4'], 'summary': ['potato_0  is on top of a cabinet_4 ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is on top of a cabinet_4 ; ', 'cabinet_1 is Open,   is on top of a Floor , has inside Bowl; ', 'cabinet_2 is Open,   is on top of a Floor , has inside Lettuce; ', 'cabinet_3 is Open,   is on top of a Floor , has inside Plate; ', 'cabinet_4 is Open,   , has inside Fork, Potato, Knife, Potato; '], 'holding': None, 'visual': 'Potato; Lettuce; Fork; Egg; Plate; Fork; Plate; Potato; SoapBottle; Cabinet; Cabinet; Sink; CounterTop; Drawer; Drawer; Cabinet; Drawer; Cabinet; Cabinet; Knife; Bowl; Microwave; SinkBasin; Spoon'}",find another potato,"[{'command': 'Place(potato_0, cabinet_4)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Find(potato_2)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,78,20250613-132251,20250613-134405,"{'oids': ['potato_0', 'cabinet_0', 'potato_1', 'cabinet_1', 'cabinet_2', 'cabinet_3', 'cabinet_4', 'potato_2'], 'summary': ['potato_0  is on top of a cabinet_4 ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is on top of a cabinet_4 ; ', 'cabinet_1 is Open,   is on top of a Floor , has inside Bowl; ', 'cabinet_2 is Open,   is on top of a Floor , has inside Lettuce; ', 'cabinet_3 is Open,   is on top of a Floor , has inside Plate; ', 'cabinet_4 is Open,   , has inside Fork, Potato, Knife, Potato; ', 'potato_2  is on top of a CounterTop ; '], 'holding': None, 'visual': 'Potato; Lettuce; Fork; Egg; Plate; Fork; Plate; Potato; SoapBottle; Cabinet; Cabinet; Sink; CounterTop; Drawer; Drawer; Cabinet; Drawer; Cabinet; Cabinet; Knife; Bowl; Microwave; SinkBasin; Spoon'}",lets put it in the same cabinet,"[{'command': 'Find(potato_2)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pick_up(potato_2)', 'Place(potato_2, cabinet_4)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
cff3f445ee91e6a7_ecab,A1,80,20250613-132251,20250613-134504,"{'oids': ['potato_0', 'cabinet_0', 'potato_1', 'cabinet_1', 'cabinet_2', 'cabinet_3', 'cabinet_4', 'potato_2'], 'summary': ['potato_0  is on top of a cabinet_4 ; ', 'cabinet_0 is Open,   is on top of a Floor ; ', 'potato_1  is on top of a cabinet_4 ; ', 'cabinet_1 is Open,   is on top of a Floor , has inside Bowl; ', 'cabinet_2 is Open,   is on top of a Floor , has inside Lettuce; ', 'cabinet_3 is Open,   is on top of a Floor , has inside Plate; ', 'cabinet_4 is Open,   , has inside Fork, Potato, Knife, Potato, Potato; ', 'potato_2  is on top of a cabinet_4 ; '], 'holding': None, 'visual': 'Potato; Lettuce; Fork; Egg; Plate; Fork; Plate; Potato; SoapBottle; Cabinet; Cabinet; Sink; CounterTop; Drawer; Drawer; Cabinet; Drawer; Cabinet; Cabinet; Knife; Bowl; Microwave; SinkBasin; Potato; Spoon'}",close all cabinets ,"[{'command': 'Pick_up(potato_2)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(potato_2, cabinet_4)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Close(cabinet_0)', 'Close(cabinet_1)', 'Close(cabinet_2)', 'Close(cabinet_3)', 'Close(cabinet_4)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A1,83,20250613-134841,20250613-134854,"{'oids': [], 'summary': [], 'holding': None, 'visual': 'Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Floor; LightSwitch; Microwave; DiningTable'}",lets get a pot and wash it,[],"['Pick_up(pot_0)', 'Place(pot_0, sinkbasin_0)', 'Toggle_on(faucet_0)', 'Toggle_off(faucet_0)']",,gpt,NO_CONTEXT,,,,,
66fecce3c339dad8_84ba,A1,85,20250613-134841,20250613-135010,"{'oids': ['pot_0', 'sinkbasin_0'], 'summary': ['pot_0 is FilledWithLiquid,  is Dirty,  is PickedUp,   ; ', 'sinkbasin_0  , has inside Mug, Apple, PepperShaker, CounterTop; '], 'holding': 'pot_0', 'visual': 'Pot; Lettuce; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Floor; Spatula; Microwave; SoapBottle; Faucet'}",pour the water out,"[{'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.FAILED'}, {'command': 'Toggle_on(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}, {'command': 'Toggle_off(faucet_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Pour(pot_0, sinkbasin_0)']",,gpt,IN_CONTEXT_AFTER_FAILED,pour the water from pot_0 into the sinkbasin_0 and continue the old plan from the failed step,"['Pour(pot_0, sinkbasin_0)',  'CONTINUE_FAILED' ]",,,
66fecce3c339dad8_84ba,A1,87,20250613-134841,20250613-135052,"{'oids': ['pot_0', 'sinkbasin_0'], 'summary': ['pot_0 is Dirty,  is PickedUp,   ; ', 'sinkbasin_0  , has inside Mug, Apple, CounterTop, PepperShaker; '], 'holding': 'pot_0', 'visual': 'Pot; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; Microwave; SoapBottle'}",pit it down on countertop,"[{'command': 'Pour(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Place(pot_0, countertop_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A1,91,20250613-134841,20250613-135250,"{'oids': ['pot_0', 'sinkbasin_0', 'countertop_0', 'cup_0'], 'summary': ['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sinkbasin_0  , has inside Apple, Mug, CounterTop, PepperShaker; ', 'countertop_0  is on top of a sinkbasin_0 , has on top SoapBottle, Pot, Microwave, Faucet, SaltShaker, Tomato; ', 'cup_0 is Dirty,  is PickedUp,   ; '], 'holding': 'cup_0', 'visual': 'DishSponge; Cup; Mug; StoveBurner; StoveBurner; StoveBurner; Floor; Egg; StoveKnob; StoveKnob; Plate; Toaster; Lettuce; Knife; SaltShaker; Pan; Pot; DiningTable'}",no not this cup. the cup from the sink,"[{'command': 'Pick_up(cup_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pour(cup_0, pot_0)', 'status': 'SubgoalStatus.NOT_ATTEMPTED'}]","['Place(cup_0, sinkbasin_0)', 'Pick_up(mug_0)']",,gpt,IN_CONTEXT_AFTER_SUCCESS,put away cup_0 and pick up the mug which is in the sink basin ,"['Place(cup_0, sinkbasin_0)', 'Pick_up(mug_0)']",,,
66fecce3c339dad8_84ba,A1,93,20250613-134841,20250613-135353,"{'oids': ['pot_0', 'sinkbasin_0', 'countertop_0', 'cup_0', 'mug_0'], 'summary': ['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sinkbasin_0  , has inside Cup, Apple, CounterTop, PepperShaker; ', 'countertop_0  is on top of a sinkbasin_0 , has on top SoapBottle, Pot, Microwave, Faucet, SaltShaker, Tomato; ', 'cup_0 is FilledWithLiquid,   is on top of a sinkbasin_0 ; ', 'mug_0 is FilledWithLiquid,  is PickedUp,   ; '], 'holding': 'mug_0', 'visual': 'Mug; Pot; Cup; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",pour the water into the pot,"[{'command': 'Place(cup_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(mug_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]","['Pour(mug_0, pot_0)']",,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
66fecce3c339dad8_84ba,A1,97,20250613-134841,20250613-135716,"{'oids': ['pot_0', 'sinkbasin_0', 'countertop_0', 'cup_0', 'mug_0'], 'summary': ['pot_0 is Dirty,   is on top of a countertop_0 ; ', 'sinkbasin_0  , has inside Cup, Apple, CounterTop, PepperShaker; ', 'countertop_0  is on top of a sinkbasin_0 , has on top Mug, SoapBottle, Pot, Microwave, Faucet, SaltShaker, Tomato; ', 'cup_0 is FilledWithLiquid,   is on top of a sinkbasin_0 ; ', 'mug_0  is on top of a countertop_0 ; '], 'holding': None, 'visual': 'Mug; Pot; Cup; Apple; Drawer; Cabinet; Cabinet; Cabinet; Cabinet; CounterTop; Sink; Drawer; Spatula; SinkBasin; PepperShaker; Microwave; SoapBottle; Faucet'}",lets get another pot,"[{'command': 'Place(mug_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pick_up(pot_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Pour(pot_0, sinkbasin_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}, {'command': 'Place(pot_0, countertop_0)', 'status': 'SubgoalStatus.SUCCESSFUL'}]",['Pick_up(pot_1)'],,gpt,IN_CONTEXT_AFTER_FINAL_SUCCESS,,,,,
